delta_t,time_steps,timestamp,particle_position,user_goal,velocity,collision,success
0.01,0.20000000000000004,1.0424888134002686,"[109.26749115234496, 72.12569295876433]","[117.03142643474425, 74.49881422663788]","[332.74008353139806, 101.70519719458042]",False,True
0.01,0.21000000000000005,1.0945053100585938,"[112.64003223203028, 73.08670651155602]","[120.50929475129604, 75.32907146806993]","[337.25410796853237, 96.10135527916782]",False,True
0.01,0.22000000000000006,1.146493911743164,"[115.99769647619615, 74.07124325415143]","[123.83224637924987, 76.36849565354069]","[335.7664244165876, 98.45367425954024]",False,True
0.01,0.23000000000000007,1.197403907775879,"[119.4008820421557, 75.00531920462932]","[127.34164836272798, 77.18482975574437]","[340.31855659595476, 93.40759504778845]",False,True
0.01,0.24000000000000007,1.2495923042297363,"[122.78204609900556, 75.96581657466452]","[130.6714288983219, 78.20697710474663]","[338.11640568498575, 96.04973700351934]",False,True
0.01,0.25000000000000006,1.3015408515930176,"[126.2090008667489, 76.88197248388349]","[134.20522865815002, 79.01966960539441]","[342.69547677433394, 91.61559092189691]",False,True
0.01,0.26000000000000006,1.354536771774292,"[129.60648937352724, 77.82776768397665]","[137.53396255601004, 80.0346231508607]","[339.7488506778343, 94.57952000931627]",False,True
0.01,0.2700000000000001,1.4074339866638184,"[133.05001643811963, 78.73539350126256]","[141.08491292216854, 80.85318707492969]","[344.3527064592391, 90.76258172859141]",False,True
0.01,0.2800000000000001,1.4595391750335693,"[136.4565142111767, 79.67608780028189]","[144.40500901497657, 81.87104116466033]","[340.6497773057083, 94.06942990193286]",False,True
0.01,0.2900000000000001,1.5124878883361816,"[139.90936076462322, 80.58447958327383]","[147.96600272266505, 82.70406041025502]","[345.2846553446503, 90.839178299194]",False,True
0.01,0.3000000000000001,1.5644428730010986,"[143.31767396205336, 81.52949604441491]","[151.27040475605708, 83.73453445374408]","[340.8313197430158, 94.50164611410727]",False,True
0.01,0.3100000000000001,1.6174395084381104,"[146.7727565956981, 82.44755146838197]","[154.83461607420244, 84.58968079097178]","[345.50826336447244, 91.80554239670613]",False,True
0.01,0.3200000000000001,1.6694526672363281,"[150.17601135932748, 83.40586142297914]","[158.11693914112934, 85.64191798370587]","[340.32547636293714, 95.83099545971677]",False,True
0.01,0.3300000000000001,1.7215056419372559,"[153.62656660430335, 84.34193485713251]","[161.67786217591376, 86.52610620349037]","[345.0555244975885, 93.60734341533686]",False,True
0.01,0.34000000000000014,1.7735025882720947,"[157.01832386508755, 85.32194866365022]","[164.9324241402507, 87.60864754552487]","[339.1757260784206, 98.0013806517708]",False,True
0.01,0.35000000000000014,1.8264715671539307,"[160.45797490580733, 86.28384654262365]","[168.4838273341535, 88.52827492689498]","[343.9651040719781, 96.18978789734285]",False,True
0.01,0.36000000000000015,1.878413200378418,"[163.83226103186996, 87.2934444318295]","[171.70559532601607, 89.6491728399765]","[337.428612606262, 100.95978892058554]",False,True
0.01,0.37000000000000016,1.9304752349853516,"[167.25500881072222, 88.28852631739103]","[175.2414202947108, 90.61038405036794]","[342.2747778852249, 99.50818855615324]",False,True
0.01,0.38000000000000017,1.9835810661315918,"[170.60627581367072, 89.33518878693413]","[178.42589882055057, 91.77740121586801]","[335.12670029485065, 104.66624695430937]",False,True
0.01,0.3900000000000002,2.036508321762085,"[174.00643357660306, 90.37052930356519]","[181.9401350234452, 92.78632384237102]","[340.01577629323464, 103.5340516631068]",False,True
0.01,0.4000000000000002,2.089461326599121,"[177.32947069897506, 91.4615167020637]","[185.0832239845097, 94.00715396522689]","[332.30371223719885, 109.09873984985097]",False,True
0.01,0.4100000000000002,2.1424899101257324,"[180.7015661966946, 92.54408016326174]","[188.5697890247069, 95.0700615727238]","[337.20954977195504, 108.25634611980291]",False,True
0.01,0.4200000000000002,2.1944515705108643,"[183.9913876025818, 93.68660924783356]","[191.66763754965186, 96.35251044516781]","[328.9821405887173, 114.25290845718209]",False,True
0.01,0.4300000000000002,2.247483730316162,"[187.3300574455727, 94.82339253780044]","[195.12028707921812, 97.47588688105652]","[333.8669842990896, 113.67832899668898]",False,True
0.01,0.4400000000000002,2.300539970397949,"[190.5817893258774, 96.02476383032355]","[198.16916371325502, 98.82796351287745]","[325.17318803046976, 120.13712925231005]",False,True
0.01,0.45000000000000023,2.3535709381103516,"[193.8816864560587, 97.22287302466258]","[201.58144642648176, 100.01846114478695]","[329.989713018131, 119.81091943390211]",False,True
0.01,0.46000000000000024,2.406484365463257,"[197.0904723301053, 98.49051536632383]","[204.5776393695474, 101.44834749686676]","[320.8785874046609, 126.7642341661255]",False,True
0.01,0.47000000000000025,2.459481716156006,"[200.34620155824672, 99.75715581100435]","[207.94290309057664, 102.71265018192555]","[325.57292281413964, 126.6640444680516]",False,True
0.01,0.48000000000000026,2.5124480724334717,"[203.50713829298897, 101.09857130241143]","[210.88265734072087, 104.22854078236129]","[316.0936734742245, 134.1415491407082]",False,True
0.01,0.49000000000000027,2.565579652786255,"[206.71322782502838, 102.44094702068664]","[214.19410339978705, 105.57315702999546]","[320.6089532039425, 134.23757182752084]",False,True
0.01,0.5000000000000002,2.619553565979004,"[209.8213382907967, 103.86355769389802]","[217.07359604425605, 107.18298259805792]","[310.81104657683, 142.26106732113848]",False,True
0.01,0.5100000000000002,2.6724348068237305,"[212.97224850352063, 105.28869150374884]","[220.32437233320982, 108.6140037267341]","[315.091021272394, 142.51338098508242]",False,True
0.01,0.5200000000000002,2.7255806922912598,"[216.02249101176037, 106.79960571347999]","[223.1397235309864, 110.3250722028527]","[305.0242508239731, 151.09142097311576]",False,True
0.01,0.5300000000000002,2.778524160385132,"[219.11265651207623, 108.31410400113819]","[226.3230426794799, 111.8479333390073]","[309.01655003158595, 151.4498287658192]",False,True
0.01,0.5400000000000003,2.831500291824341,"[222.09996701020623, 109.91983316436685]","[229.07035817250957, 113.6665345452337]","[298.7310498130003, 160.57291632286535]",False,True
0.01,0.5500000000000003,2.88454270362854,"[225.12386483777283, 111.52962713992524]","[232.17962643542825, 115.28581308289482]","[302.38978275666057, 160.97939755583909]",False,True
0.01,0.5600000000000003,2.937525987625122,"[228.04322555416496, 113.23579039816961]","[234.85506722574664, 117.21683800073981]","[291.9360716392143, 170.6163258244372]",False,True
0.01,0.5700000000000003,2.9908721446990967,"[230.99546135825958, 114.94588795058829]","[237.88401156781367, 118.93611557289854]","[295.2235804094613, 171.00975524186794]",False,True
0.01,0.5800000000000003,3.0456440448760986,"[233.8419890057255, 116.7569428988025]","[240.4838868498127, 120.98273777796904]","[284.6527647465939, 181.10549482142247]",False,True
0.01,0.5900000000000003,3.0984814167022705,"[236.71739375938765, 118.57122190549515]","[243.42667151793268, 122.80453958777797]","[287.540475366215, 181.4279006692638]",False,True
0.01,0.6000000000000003,3.1516036987304688,"[239.48644096938511, 120.49025412914375]","[245.94755112604585, 124.9679959843238]","[276.90472099974613, 191.9032223648597]",False,True
0.01,0.6100000000000003,3.2035984992980957,"[242.2801725562076, 122.41132020195774]","[248.79887959212667, 126.89380770519038]","[279.3731586822466, 192.106607281399]",False,True
0.01,0.6200000000000003,3.2565629482269287,"[244.9674372139993, 124.43991435163889]","[251.2377214155133, 129.1733007008949]","[268.7264657791715, 202.85941496811532]",False,True
0.01,0.6300000000000003,3.309525966644287,"[247.67508318838972, 126.4690351761897]","[253.99292379530075, 131.20365043347496]","[270.76459743904394, 202.91208245508216]",False,True
0.01,0.6400000000000003,3.362464189529419,"[250.27672111400494, 128.60723772140537]","[256.3472096071072, 133.5963769935753]","[260.1637925615236, 213.82025452156753]",False,True
0.01,0.6500000000000004,3.415508985519409,"[252.89440035126523, 130.74435443261402]","[259.00231857153926, 135.73096009210087]","[261.7679237260296, 213.7116711208651]",False,True
0.01,0.6600000000000004,3.4684700965881348,"[255.40713691515276, 132.99072538089942]","[261.27018889755703, 138.23225759356532]","[251.27365638875403, 224.63709482853915]",False,True
0.01,0.6700000000000004,3.5214734077453613,"[257.9315982885429, 135.23453089169217]","[263.8220081597865, 140.47007708354192]","[252.4461373390119, 224.3805510792751]",False,True
0.01,0.6800000000000004,3.5744800567626953,"[260.3528340212271, 137.58627078503076]","[266.002384064157, 143.0736638694875]","[242.1235732684238, 235.17398933385948]",False,True
0.01,0.6900000000000004,3.6284303665161133,"[262.78154963125604, 139.93433735493596]","[268.4485527213235, 145.4131593513814]","[242.8715610028911, 234.8066569905194]",False,True
0.01,0.7000000000000004,3.681490659713745,"[265.10945400493705, 142.38746836967212]","[270.54123087685934, 148.11144073738984]","[232.7904373680991, 245.31310147361637]",False,True
0.01,0.7100000000000004,3.7345149517059326,"[267.44070320260033, 144.83640299836642]","[272.8802846638146, 150.55058379865315]","[233.12491976632714, 244.8934628694309]",False,True
0.01,0.7200000000000004,3.787524461746216,"[269.67429010104763, 147.38597978880154]","[274.88599286409135, 153.3349922998168]","[223.35868984473052, 254.9576790435114]",False,True
0.01,0.7300000000000004,3.84069561958313,"[271.9072292283136, 149.93158644576263]","[277.11742052526756, 155.87133531200521]","[223.2939127265979, 254.5606656961104]",False,True
0.01,0.7400000000000004,3.8944473266601562,"[274.0464078006961, 152.57191341973538]","[279.0378244695885, 158.73267635900515]","[213.91785723824626, 264.0326973972756]",False,True
0.01,0.7500000000000004,3.9475598335266113,"[276.18111992348474, 155.20934506024173]","[281.1621148766582, 161.36335222142324]","[213.47121227886362, 263.7431640506358]",False,True
0.01,0.7600000000000005,4.000584363937378,"[278.2267159812536, 157.9341812174535]","[282.999773449381, 164.29213225094765]","[204.55960577688757, 272.48361572117744]",False,True
0.01,0.7700000000000005,4.054530143737793,"[280.26423545452394, 160.6580707481152]","[285.0184475588213, 167.01381298632583]","[203.75194732703108, 272.38895306616996]",False,True
0.01,0.7800000000000005,4.107593536376953,"[282.21798139915734, 163.46080968607606]","[286.77672193663517, 170.00053387465144]","[195.37459446333685, 280.27389379608735]",False,True
0.01,0.7900000000000005,4.160505056381226,"[284.1602900718411, 166.26537597734242]","[288.69234364143654, 172.80936399029724]","[194.23086726837596, 280.45662912663545]",False,True
0.01,0.8000000000000005,4.21351432800293,"[286.02478517346236, 169.13919562407062]","[290.375273743912, 175.8447747997698]","[186.449510162127, 287.38196467282137]",False,True
0.01,0.8100000000000005,4.266465187072754,"[287.87478016871285, 172.01832681189748]","[292.1914351576307, 178.7362995834935]","[184.9994995250495, 287.913118782686]",False,True
0.01,0.8200000000000005,4.319520473480225,"[289.6534271028642, 174.95630947475826]","[293.8036032825507, 181.8116023547667]","[177.8646934151351, 293.79826628607674]",False,True
0.01,0.8300000000000005,4.3724892139434814,"[290.15657762721565, 178.11991415932758]","[295.52488264119216, 184.7807112085367]","[50.315052435141425, 316.3604684569322]",False,True
0.01,0.8400000000000005,4.425426006317139,"[290.8788253847946, 181.36627414093505]","[297.0901611922064, 187.88447717902042]","[72.22477575789515, 324.63599816074554]",False,True
0.01,0.8500000000000005,4.478429079055786,"[291.8311499345431, 184.6527984042908]","[298.730383510188, 190.92269248363948]","[95.23245497485016, 328.65242633557557]",False,True
0.01,0.8600000000000005,4.531466484069824,"[293.0262502264691, 187.96043963049866]","[300.2286363323688, 194.04996724877694]","[119.51002919259821, 330.76412262078765]",False,True
0.01,0.8700000000000006,4.584498882293701,"[294.4656946149526, 191.24610721898202]","[301.79138125828047, 197.15132205775163]","[143.94443884835647, 328.56675884833544]",False,True
0.01,0.8800000000000006,4.638617753982544,"[296.1409994624678, 194.46259925960194]","[303.2375347645187, 200.29445398571423]","[167.5304847515177, 321.6492040619923]",False,True
0.01,0.8900000000000006,4.692509651184082,"[298.04000555186747, 197.57382231237617]","[304.7245692578832, 203.4531185087696]","[189.9006089399665, 311.1223052774227]",False,True
0.01,0.9000000000000006,4.746488094329834,"[300.46382747822634, 200.28416898840925]","[306.1194119730637, 206.60831123248644]","[242.38219263588633, 271.0346676033083]",False,True
0.01,0.9100000000000006,4.7994115352630615,"[302.5832907064057, 203.14580102645553]","[307.52870490549094, 209.82294244856348]","[211.94632281793815, 286.16320380462696]",False,True
0.01,0.9200000000000006,4.852485656738281,"[304.47169681777353, 206.09786874226234]","[308.87797774429845, 212.9860267458115]","[188.8406111367823, 295.2067715806791]",False,True
0.01,0.9300000000000006,4.905442476272583,"[306.1989137220129, 209.14074947505935]","[310.2290864985713, 216.24080451825242]","[172.72169042393273, 304.2880732797025]",False,True
0.01,0.9400000000000006,4.958490610122681,"[307.8002422354037, 212.22123808864615]","[311.5366754333156, 219.409044853682]","[160.13285133908198, 308.0488613586792]",False,True
0.01,0.9500000000000006,5.011478662490845,"[309.3098870604437, 215.36483253098191]","[312.83239165220374, 222.6998862297654]","[150.96448250400158, 314.35944423357796]",False,True
0.01,0.9600000000000006,5.065522193908691,"[310.7493337652021, 218.51599745546338]","[314.1080427429717, 225.8687156125868]","[143.9446704758393, 315.1164924481469]",False,True
0.01,0.9700000000000006,5.11842679977417,"[312.132279981837, 221.71709716231655]","[315.35915448731834, 229.1863298116406]","[138.2946216634872, 320.1099706853168]",False,True
0.01,0.9800000000000006,5.170464277267456,"[313.4761120748546, 224.90771009437407]","[316.6117202918957, 232.35247360250827]","[134.38320930176246, 319.0612932057516]",False,True
0.01,0.9900000000000007,5.223395586013794,"[314.78177118720237, 228.14177316666178]","[317.82830911601377, 235.68792033533308]","[130.56591123477517, 323.40630722877023]",False,True
0.01,1.0000000000000007,5.2764482498168945,"[316.0671822671526, 231.35392573850308]","[319.0664747870365, 238.84894840613276]","[128.54110799502394, 321.21525718412954]",False,True
0.01,1.0100000000000007,5.32949423789978,"[317.32453213854893, 234.60579856996017]","[320.2583485051405, 242.19350184336008]","[125.73498713963659, 325.18728314571007]",False,True
0.01,1.0200000000000007,5.383565902709961,"[318.5744442262451, 237.82832087223824]","[321.4909057642028, 245.3475395775537]","[124.99120876961626, 322.25223022780597]",False,True
0.01,1.0300000000000007,5.437389850616455,"[319.802451967829, 241.08761640746934]","[322.66780336485806, 248.6926393230086]","[122.80077415838946, 325.92955352311066]",False,True
0.01,1.0400000000000007,5.4904749393463135,"[321.0328195833744, 244.31277582734336]","[323.9036773529805, 251.83814780704944]","[123.03676155454525, 322.5159419874029]",False,True
0.01,1.0500000000000007,5.543490171432495,"[322.24558157139074, 247.5715604568276]","[325.07535954342893, 255.17539125895746]","[121.27619880163536, 325.8784629484231]",False,True
0.01,1.0600000000000007,5.5974791049957275,"[323.4689499127089, 250.79339051582247]","[326.32347604245143, 258.31099398681044]","[122.33683413182064, 322.1830058994854]",False,True
0.01,1.0700000000000007,5.651483774185181,"[324.6781896954548, 254.04502025037144]","[327.49974918852865, 261.6321562976524]","[120.92397827459195, 325.1629734548976]",False,True
0.01,1.0800000000000007,5.704557180404663,"[325.9053717920818, 257.258467425085]","[328.76879668421134, 264.7565108327499]","[122.71820966269559, 321.34471747135336]",False,True
0.01,1.0900000000000007,5.758435487747192,"[327.1216053563899, 260.49700557341]","[329.95948367310893, 268.05359458616834]","[121.62335643081462, 323.85381483250114]",False,True
0.01,1.1000000000000008,5.81142783164978,"[328.36240725838843, 263.6974989626993]","[331.25761169638486, 271.165316871041]","[124.08019019984806, 320.04933892893064]",False,True
0.01,1.1100000000000008,5.864439249038696,"[329.5954249500112, 266.9174412044406]","[332.47246623046425, 274.43063976850357]","[123.30176916227458, 321.9942241741285]",False,True
0.01,1.1200000000000008,5.918545484542847,"[330.8588844497841, 270.100695918281]","[333.806956615921, 277.52829025057537]","[126.34594997729494, 318.3254713840432]",False,True
0.01,1.1300000000000008,5.972460746765137,"[332.117872445223, 273.29687278021265]","[335.0555111012471, 280.75461879138646]","[125.89879954388891, 319.6176861931633]",False,True
0.01,1.1400000000000008,6.026483774185181,"[333.4122476763709, 276.45883756150664]","[336.4324565490493, 283.83675538452593]","[129.43752311478875, 316.1964781293983]",False,True
0.01,1.1500000000000008,6.080486059188843,"[334.70571191514694, 279.62643260205544]","[337.72379513895777, 287.0174876966694]","[129.34642387760618, 316.7595040548821]",False,True
0.01,1.1600000000000008,6.1344616413116455,"[336.0383434987788, 282.7633375461693]","[339.14781719391976, 290.0827824157683]","[133.26315836318486, 313.69049441138543]",False,True
0.01,1.1700000000000008,6.187538146972656,"[337.3739223609915, 285.89798895948957]","[340.4902730394879, 293.2121755905703]","[133.55788622127307, 313.4651413320313]",False,True
0.01,1.1800000000000008,6.241540193557739,"[338.7510381350952, 289.00646663532376]","[341.9643082746705, 296.2595812122703]","[137.71157741036916, 310.8477675834217]",False,True
0.01,1.1900000000000008,6.29558539390564,"[340.1352554981496, 292.1044294071411]","[343.36509601194325, 299.3330092080482]","[138.42173630544153, 309.7962771817339]",False,True
0.01,1.2000000000000008,6.3496294021606445,"[341.56176118273845, 295.1816860651959]","[344.8902744467792, 302.36195160065716]","[142.6505684588875, 307.72566580548244]",False,True
0.01,1.2100000000000009,6.403442621231079,"[342.9997578129105, 298.24003142017335]","[346.3550832833119, 305.3761705817874]","[143.79966301720344, 305.83453549774504]",False,True
0.01,1.2200000000000009,6.457442283630371,"[344.47904548861356, 301.28404210497314]","[347.93071673192077, 308.3867337028393]","[147.92876757030797, 304.4010684799787]",False,True
0.01,1.2300000000000009,6.511511564254761,"[345.9743228827526, 304.30086672734006]","[349.46330346907695, 311.3401241795295]","[149.5277394139015, 301.6824622366903]",False,True
0.01,1.2400000000000009,6.565551280975342,"[347.50812408601627, 307.3105638051063]","[351.0869935602982, 314.33319031989413]","[153.38012032636868, 300.96970777662193]",False,True
0.01,1.2500000000000009,6.620558738708496,"[349.06233451532336, 310.28517700819606]","[352.68882551703985, 317.22594114873874]","[155.42104293070736, 297.46132030897286]",False,True
0.01,1.260000000000001,6.674519300460815,"[350.6506416613387, 313.26059902413306]","[354.3566916687077, 320.2032503946527]","[158.8307146015302, 297.5422015936988]",False,True
0.01,1.270000000000001,6.728508472442627,"[352.26345737216405, 316.19365424931203]","[356.0266940307566, 323.03744977472957]","[161.28157108253674, 293.30552251789527]",False,True
0.01,1.280000000000001,6.782482624053955,"[353.9045334894339, 319.13602311767255]","[357.7337110963969, 326.0015504771804]","[164.10761172698585, 294.23688683605064]",False,True
0.01,1.290000000000001,6.836498737335205,"[355.57362438815994, 322.02956243868033]","[359.46816981852066, 328.78115418769846]","[166.90908987260286, 289.35393210077734]",False,True
0.01,1.300000000000001,6.890437602996826,"[357.2641153425317, 324.941262669039]","[361.2085942360657, 331.7352298732092]","[169.04909543717338, 291.17002303586673]",False,True
0.01,1.310000000000001,6.944477558135986,"[358.9852568509926, 327.7986500004606]","[363.00125370406806, 334.46588710711103]","[172.11415084609143, 285.7387331421603]",False,True
0.01,1.320000000000001,6.998411417007446,"[360.7204118709577, 330.68309387903116]","[364.76910691754307, 337.41346292902904]","[173.51550199651456, 288.4443878570528]",False,True
0.01,1.330000000000001,7.05242919921875,"[362.4877329374191, 333.5088240262665]","[366.6114820924956, 340.1021943698156]","[176.73210664613578, 282.57301472353333]",False,True
0.01,1.340000000000001,7.106409072875977,"[364.26172870759245, 336.37020036198464]","[368.4010521713304, 343.04674514532695]","[177.39957701733886, 286.1376335718137]",False,True
0.01,1.350000000000001,7.160547971725464,"[366.06809518321654, 339.16958571500095]","[370.2829502930061, 345.701484872039]","[180.63664756240883, 279.93853530162994]",False,True
0.01,1.360000000000001,7.214515924453735,"[367.8744471449249, 342.012505141155]","[372.089268388911, 348.64598380218104]","[180.63519617083443, 284.2919426154026]",False,True
0.01,1.370000000000001,7.2684853076934814,"[369.71195968789567, 344.7912578287544]","[373.9994889548275, 351.27501409981966]","[183.75125429707794, 277.87526875994047]",False,True
0.01,1.380000000000001,7.322429418563843,"[371.5439930361446, 347.62032251062504]","[375.81873751539223, 354.22147343498995]","[183.20333482489673, 282.9064681870665]",False,True
0.01,1.390000000000001,7.376791477203369,"[373.40456364383886, 350.3840649411733]","[377.74589506179206, 356.8327972791191]","[186.05706076942283, 276.3742430548223]",False,True
0.01,1.400000000000001,7.4334635734558105,"[375.25590753251134, 353.203402637429]","[379.57570993941385, 359.78185726202565]","[185.13438886724998, 281.93376962557124]",False,True
0.01,1.410000000000001,7.487858295440674,"[377.13186700406686, 355.9571513051187]","[381.5091057710297, 362.3825648630613]","[187.5959471555501, 275.3748667689689]",False,True
0.01,1.420000000000001,7.543407678604126,"[378.9969301373968, 358.7699611967759]","[383.34874411516677, 365.33318427730933]","[186.50631333299714, 281.28098916571844]",False,True
0.01,1.430000000000001,7.598467588424683,"[380.881612097888, 361.517635568428]","[385.2792033390341, 367.9288757689495]","[188.46819604911843, 274.76743716520843]",False,True
0.01,1.440000000000001,7.6524107456207275,"[382.7559971449206, 364.32579493490323]","[387.1295622546634, 370.8781667900121]","[187.43850470326208, 280.8159366475229]",False,True
0.01,1.450000000000001,7.706396818161011,"[384.64424382689737, 367.06980399584086]","[389.0501527515098, 373.4724918046953]","[188.82466819767558, 274.40090609376284]",False,True
0.01,1.460000000000001,7.760578870773315,"[386.52506219354945, 369.87358040265485]","[390.9136383824043, 376.41572535188743]","[188.08183666520847, 280.3776406813972]",False,True
0.01,1.470000000000001,7.814535617828369,"[388.4136031464558, 372.61453376914784]","[392.8201987032373, 379.0100916242982]","[188.8540952906351, 274.09533664929995]",False,True
0.01,1.480000000000001,7.8685688972473145,"[390.2996600958578, 375.41243756219325]","[394.70045964446246, 381.9408797459659]","[188.60569494020012, 279.79037930454183]",False,True
0.01,1.490000000000001,7.922523260116577,"[392.1873266243242, 378.149016620217]","[396.59188185741243, 384.53436775560584]","[188.76665284663886, 273.65790580237785]",False,True
0.01,1.500000000000001,7.9766058921813965,"[394.07915846340336, 380.93781458091127]","[398.493432754588, 387.4450098225311]","[189.18318390791399, 278.8797960694228]",False,True
0.01,1.5100000000000011,8.031415224075317,"[395.966912370348, 383.666823334463]","[400.37167148655203, 390.0345104260838]","[188.77539069446016, 272.9008753551756]",False,True
0.01,1.5200000000000011,8.08544111251831,"[397.8666709540357, 386.4417182067218]","[402.2994409826404, 392.9164729086591]","[189.97585836877306, 277.48948722588295]",False,True
0.01,1.5300000000000011,8.139857769012451,"[399.757444102335, 389.15831539967684]","[404.16924811503327, 395.4970421832386]","[189.0773148299263, 271.65971929550324]",False,True
0.01,1.5400000000000011,8.195439338684082,"[401.66863767358205, 391.91327967340237]","[406.1280893398252, 398.3415296454287]","[191.1193571247054, 275.4964273725557]",False,True
0.01,1.5500000000000012,8.24959683418274,"[403.56699685912616, 394.6113754922621]","[407.99650162539575, 400.90693240293473]","[189.8359185544109, 269.8095818859707]",False,True
0.01,1.5600000000000012,8.303391695022583,"[405.49410881010584, 397.33961317114415]","[409.99070336239174, 403.70550108853564]","[192.71119509796733, 272.8237678882067]",False,True
0.01,1.5700000000000012,8.357522964477539,"[407.40577650335325, 400.01239754399296]","[411.86633445426395, 406.2488944139735]","[191.1667693247432, 267.27843728488097]",False,True
0.01,1.5800000000000012,8.411399364471436,"[409.3537938922336, 402.70689607734295]","[413.89916779962124, 408.9940593218263]","[194.8017388880396, 269.4498533349997]",False,True
0.01,1.5900000000000012,8.465457916259766,"[411.2850679953774, 405.3474529831502]","[415.7913742360462, 411.5087524300339]","[193.12741031437668, 264.0556905807284]",False,True
0.01,1.6000000000000012,8.519694089889526,"[413.2589588583352, 408.0015799954326]","[417.8647042052367, 414.1945430240915]","[197.38908629577907, 265.41270122823846]",False,True
0.01,1.6100000000000012,8.574525594711304,"[415.2160827096199, 410.60353445328394]","[419.7827050292842, 416.6747615216038]","[195.71238512847117, 260.1954457851349]",False,True
0.01,1.6200000000000012,8.63049602508545,"[417.2202650259054, 413.2116306924265]","[421.89669043057154, 419.2971885837592]","[200.41823162854882, 260.80962391425714]",False,True
0.01,1.6300000000000012,8.68562126159668,"[419.2088019934229, 415.7697727352615]","[423.8487215842972, 421.73877083520966]","[198.85369675175411, 255.81420428349418]",False,True
0.01,1.6400000000000012,8.740594387054443,"[421.2466475590329, 418.32769363249946]","[426.00162054545615, 424.2961757260547]","[203.78455656099675, 255.79208972379604]",False,True
0.01,1.6500000000000012,8.795493125915527,"[423.2709127576034, 420.8385264790586]","[427.9941982209346, 426.6971364543633]","[202.42651985705095, 251.0832846559157]",False,True
0.01,1.6600000000000013,8.849508047103882,"[425.34432638381406, 423.34408937691967]","[430.1822915116389, 429.1904028052621]","[207.34136262106404, 250.5562897861057]",False,True
0.01,1.6700000000000013,8.904537677764893,"[427.4069218087776, 425.806256556501]","[432.2196444670259, 431.5513133088575]","[206.2595424963547, 246.2167179581354]",False,True
